aptitude_score,subject_score,time_management_score,mock_average_score,consistency_score,readiness_score
74.87690449574245,72.45330923268776,39.37504901077074,72.88014832891456,47.06395445804769,63.989988345849376
72.5994074437858,55.52047134973556,25.30109381066618,63.87294720966353,75.95939896686625,57.46071779913291
53.067678440556875,69.18902973391062,35.58389936737216,41.224136240988656,71.39319446756542,53.06510361204558
69.13918742367285,84.53960608316274,88.77797927576495,75.17794894774515,76.95010524203883,78.9058945456148
79.86119354159777,87.54504607968701,56.27890845561869,73.6680092446529,37.30106364722775,71.57104981009829
78.22893262446618,90.28096785648934,43.04397345825352,33.87951055702096,85.22646299797644,66.03481822309142
34.846896211372346,32.22887701215144,68.95049673739493,64.60958556942293,65.45596188559827,50.02655595580435
69.27988974674231,48.83932435116742,94.88146828605747,92.7319448706131,43.70916189895728,71.42340234570727
33.377198438091575,72.69818938817068,83.54339407047402,34.275851809169566,47.382725409029646,54.82096867339724
32.54043348193636,68.44914661894674,92.51197684540377,32.772252157611135,49.394668728502936,55.24370769867405
92.11984932147885,33.22710378586909,86.09938329860272,90.80052724197273,87.17896662564692,75.43461704751678
60.888958240789535,87.08457820449641,21.39416186892572,48.574871495992014,52.63480805256993,56.25067158956203
81.36949366044325,57.61407034425972,76.40252847996808,43.7553289830764,44.36259658350136,63.21372215213478
79.69305277168925,59.6040990213801,35.01564964799272,69.12759741722437,50.64775580365252,60.717712941676005
57.27687183438162,78.07223903118933,90.69526638069476,46.70443007797812,71.35372391271892,68.4525893993992
90.13493137713948,71.68395609497605,73.57169700949335,90.4531461409073,70.79207963691479,80.33889846180048
77.09472090044582,94.42006669666362,62.26823272943281,67.15108646319817,71.51370953230622,75.91393169103418
41.93438535641104,88.54533347709977,87.25229095965334,79.04694528192798,21.822981253929573,68.06207508208693
68.1933927538238,87.52871608982791,39.759212475685395,58.30158756094168,88.21753845753796,67.36444106399213
59.99645993965879,90.02034917107514,71.30712476458119,79.67377429907415,50.33971778577154,72.7343538689917
61.49083397211072,86.53889048919743,75.30209818778913,58.43084646913323,65.95363077644507,70.34938312435602
59.75838609031971,50.142446368610806,30.375079554347074,80.66984121884198,32.02777618989259,52.8869698883597
70.91021782826026,81.24737835980693,46.890943837899165,81.95429747784335,94.07632023903842,73.21607933406915
37.89835419103541,62.87015156005522,22.171308385803787,41.82263822622942,73.10059164492154,45.30097492467145
43.507729823414834,89.7241131025411,86.66005394869399,86.05635736357375,57.43890041664452,73.59513303560699
41.917042980041316,87.95111961504819,27.17816754073787,59.87058207865765,68.81158354732159,56.75794892738364
83.96273195627714,38.52010603986551,86.62328081130904,35.146040548974256,21.241462260244894,57.09871999711682
63.29167729977417,37.37338822980483,64.86755095303576,32.45418062897388,76.97394795049111,52.328007493845796
48.62825975199149,56.331607342820426,82.24440090740714,47.03971782258421,67.51267478312823,58.84805799801408
91.00430082387173,28.850580138692294,47.54232829493748,75.00967090181048,84.57712475960099,62.9318325559507
63.59666784403511,50.40571101707111,90.13260810391185,87.84071974010476,94.39949779044035,73.53521006312391
64.12154274075584,92.9288613859328,52.48797292976376,33.9200517373236,62.797528516325,62.82395881672214
83.08681954976225,51.32621372341185,61.32860353214576,58.00072107456252,76.2073693285655,65.08986017249173
43.85996335153539,65.22218297449756,36.78584047980809,45.80128461155414,86.59555978527932,52.44751757830862
87.88970379858296,84.51729986529119,59.79401943236135,76.2860227365873,39.99502775696297,74.31726212545456
41.541246018738946,50.16098825342694,70.16365508739105,50.37228484790531,67.14483724441126,53.74723027954188
50.93044998956709,54.72494354284629,24.940771462809458,24.341042377489252,54.1150435193534,41.681715503098424
87.14367412803824,54.54071900450079,51.66698971292854,62.797065305876245,73.45313459784916,65.65922274668063
43.383325400589,70.59678384104438,57.12195011904306,50.00918129860802,26.444158674360402,52.565669461374604
47.214043899339615,74.88641490870995,86.3685635196396,69.07186367850443,89.57079978351543,70.57028011999274
54.89902663558345,81.99986069774283,30.999290379719277,67.09844128033889,89.22687919164936,62.766956084508145
45.12278518492822,28.209155416170603,90.29151947735956,55.81232179001377,47.84409791217099,52.33816319496647
47.04339385446293,65.84315154688608,40.8849215692909,61.51447837552064,30.63534653596014,51.765050992895574
75.7588398279011,78.36753622322179,73.58206776873672,82.03286937652359,86.01175597164327,78.25575703899712
84.61029283882289,35.65209499396466,70.66307066821332,50.5385081498437,72.52335885196663,61.55824860700496
87.10429692389005,44.11025050426993,61.56317006503545,48.61230152018463,22.58440558469101,57.097171732553115
68.5117121976359,26.560895325259676,48.073754921546254,92.55578304280918,38.63714572550447,55.75777404614543
52.93827769978201,50.59075151322952,30.877211892092838,67.71883762643051,43.58426078610276,49.95989328556783
32.51564178707497,91.70044227704724,82.97431617832238,34.785904883068554,83.05457581954565,62.91152281026331
42.25284374799888,68.80957422628236,66.90544724330306,30.197335978351504,80.63828395629936,55.24998953353116
59.90391054638245,58.76456389467495,74.04950900691776,74.70561740359524,60.64948491356615,65.48309238372356
72.04331885785246,47.69705436175181,76.45967585657709,93.26921446292198,47.13556403219548,68.59442777202042
31.177220294319035,38.876427825133064,62.18705727225526,87.67152903439427,58.839122046710855,53.36904149586402
58.01914933049518,80.41811385330197,22.376559575774827,20.31371345122774,23.656285696300255,45.51299897097983
55.85693778897963,55.259321333558795,28.345124796104074,46.9699889546247,68.95150571284569,49.73723810206493
53.581182737570515,46.18913679540928,65.72152566216354,92.28398430191463,47.76468680860988,61.320150556921575
37.13341983344089,61.29732132366363,33.22059661380099,63.64003988863886,22.412570734346847,46.22106966319878
85.09988556875415,55.68506884444987,65.98318157056062,44.117263317266136,42.47872398595381,61.464199979461746
85.95664394894428,28.782954588093705,34.764623700592594,52.879658775900175,36.59138335694921,49.87289446525297
69.82936398811319,64.24392633265086,29.828905684018135,53.85997230734141,55.422102404211095,55.798308418884034
88.07863896000907,91.59635591682964,49.38719919526227,41.16160617946338,49.20561296836253,67.94907109099105
68.93363307192361,85.00786154944981,59.955350281171484,73.3210018024018,49.90909226764869,70.13155329882288
58.42376336669689,61.83335527495909,27.180958911261143,76.2327885972225,90.02063958579083,59.74909312068981
34.04230346753673,36.705994917917195,27.414056857405868,63.16551890513867,83.37883289485781,44.14087303835817
69.78361879806829,84.32328964834508,94.40552899742357,69.7501329072249,22.046154229250234,73.56247491545807
71.08234721563244,93.67351114584716,20.44634290028579,84.833186879269,68.25860513374036,69.07073105965489
49.72593000253421,69.82619588186228,39.17888685132473,82.81609463426364,51.956667693521716,59.48269453756897
87.39949329635138,62.11043437345522,72.52096438611107,49.5986493910424,39.21457606598588,65.72286227948094
36.93186408566366,90.07614955255306,88.77737282689411,21.36941358825596,27.844775231350383,56.56583821571923
89.52816436367101,36.08717079921897,64.23461226716492,56.12321495097265,89.56701011662767,64.43210024601278
50.37972702482915,58.51495974987722,61.54886658494884,28.163854011559884,80.64295785770008,53.23051159874834
83.39095489161971,30.161469466818055,82.57477652644482,38.0956328007146,22.357995935933477,54.75798754863468
84.33976638703481,26.18696644323636,86.117471143361,41.494156191321736,48.234986294478546,57.9775073039522
30.101840228542336,44.8033285980037,30.980087571511838,30.05721989370539,24.096914308229515,33.34344513050291
71.89781365244497,47.198846785264266,39.31877377656674,65.1692940177604,47.74039049041545,55.445817717334286
90.91117471135782,61.67057240301034,47.20183453076755,35.615239931121664,31.493522554108694,57.85820392638076
57.72059821098193,59.20226262996067,84.83421779681444,68.30433799867878,32.42588503410415,63.10101487274471
67.41324253154684,73.48171019131871,31.541231954773046,60.826927326401346,49.425221657858245,58.639892202737094
91.55748173672714,48.624595062531796,53.033037212062176,47.86517495562806,46.08701739736194,59.833863373088974
70.30104610761146,71.41391141048743,76.1230926078104,30.070640716935248,39.54164849718882,60.62165089419273
92.46261299926334,89.0881140257795,83.50527959434213,38.60988600680638,20.139928164359432,71.82470769292635
89.1971458440749,51.29965642035984,66.94080495488491,22.437018033478665,23.13296939717321,55.31306210349872
80.27219499933531,69.88811456267064,81.03024401782191,83.15454624825955,94.94247466299764,79.87128291001754
92.76028959568413,37.51385793339116,51.648207007840284,66.14561943137424,29.650360043837097,59.092338174495445
60.83205604587026,26.590219471290496,76.22804925274917,82.83336442084348,42.01370929048694,57.86922254305741
32.60585705564459,56.865608585575124,24.674192952458704,71.05887019642121,32.821309509962944,44.79660999107721
90.33614810008501,55.92593995241085,50.29895161664261,68.28947359000476,51.913766490480285,65.47458370350147
63.83032733474447,87.50499847409705,68.46602107316838,74.91530056577824,81.16901845905674,74.62699762590537
77.63156328811183,55.44537493314853,52.95333588910819,36.081316929971884,70.39073719638071,58.11523883876917
53.82777908045922,31.404444947758453,30.318092106100373,33.412097767050916,54.73737692346951,39.527831674031624
59.086200487705774,67.33754332659662,86.74429188128317,51.62965591148223,60.40600314358971,65.32132582648765
46.49209144843289,45.615407222681995,46.369887118949634,36.06985449418469,29.824681614598255,42.49729115186542
76.27406785089255,32.13278381150052,61.984575603913896,77.63024112353705,42.86251636266955,59.31092789735541
50.76912045703403,81.9967350997355,75.49059813173736,36.549719796671404,22.964828141396982,57.896010289013844
